CD_CORRESP_HAB;CD_HAB_ENTRE;CD_HAB_SORTIE;CD_TYPE_RELATION;LB_CONDITION;LB_REMARQUES;VALIDITE;CD_TYPO_ENTRE;CD_TYPO_SORTIE;DATE_CREA;DATE_MODIF
22111;10009;10979;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22112;10010;10980;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22113;10011;10981;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22114;9398;10982;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22115;9399;10983;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22116;4579;10984;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22117;10012;10988;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22118;10013;10989;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22119;4344;10991;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22120;9400;10995;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22121;9406;11022;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22122;9407;11023;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22123;3871;11034;3;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22124;3871;11045;5;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22125;3869;11045;2;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22126;9410;11050;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22127;9411;11051;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22128;3857;11054;2;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22129;3872;11069;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22130;9897;11075;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22131;9907;11084;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22132;9908;11085;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22133;17147;11094;2;;Correspondance dégradée.;true;22;7;2015-09-07 15:00:57;
22134;17146;11094;2;;Correspondance dégradée.;true;22;7;2015-09-07 15:00:57;
22135;17145;11094;2;;Correspondance dégradée.;true;22;7;2015-09-07 15:00:57;
22136;17144;11094;2;;Correspondance dégradée.;true;22;7;2015-09-07 15:00:57;
22137;17143;11094;2;;Correspondance dégradée.;true;22;7;2015-09-07 15:00:57;
22138;9909;11094;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22139;9936;11102;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22140;9687;11105;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22141;9960;11106;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22142;9961;11107;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22143;17025;11109;2;;Correspondance dégradée.;true;22;7;2015-09-07 15:00:57;
22144;9688;11109;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22145;9689;11110;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22146;9690;11111;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22147;9942;11118;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22148;9943;11119;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22149;9962;11120;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22150;9966;11122;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22151;9979;11141;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22152;9985;11142;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22153;9987;11144;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22154;10024;11145;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22155;10025;11146;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22156;10031;11149;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22157;17134;11150;2;;Correspondance dégradée.;true;22;7;2015-09-07 15:00:57;
22158;17133;11150;2;;Correspondance dégradée.;true;22;7;2015-09-07 15:00:57;
22159;9889;11150;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22160;9890;11151;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22161;17142;11152;2;;Correspondance dégradée.;true;22;7;2015-09-07 15:00:57;
22162;17141;11152;2;;Correspondance dégradée.;true;22;7;2015-09-07 15:00:57;
22163;17140;11152;2;;Correspondance dégradée.;true;22;7;2015-09-07 15:00:57;
22164;9891;11152;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22165;10032;11153;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22166;10033;11154;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22167;9980;11155;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22168;9898;11156;1;;Correspondance principale.;true;22;7;2015-09-07 15:00:57;
22169;10041;11157;1;;Correspondance dégradée.;true;22;7;2015-09-07 15:00:57;
22170;10042;11158;1;;Correspondance dégradée.;true;22;7;2015-09-07 15:00:57;
25137;26572;1665;5;;;true;46;7;2015-09-18 00:00:00;2015-09-18 11:17:33
25138;26572;1666;5;;;true;46;7;2015-09-18 00:00:00;2015-09-18 11:17:35
25139;26572;1667;5;;;true;46;7;2015-09-18 00:00:00;2015-09-18 11:17:38
25171;26474;4724;2;;;true;46;7;2015-09-18 00:00:00;2015-09-18 11:40:51
25373;8;26532;5;;;true;45;46;2015-09-23 00:00:00;2015-09-23 09:51:00
26309;24048;;24;;;true;28;8;2016-10-18 00:00:00;2016-10-18 11:11:10
26314;26597;2656;5;En situation de falaise littorale atlantique.;;true;28;8;2016-10-18 00:00:00;2016-12-06 14:31:16
26317;26598;2656;5;En situation de falaise littorale atlantique.;;true;28;8;2016-10-18 00:00:00;2016-12-06 14:33:30
26805;1068;22737;;;;true;4;17;2016-11-04 12:24:53;
26806;1068;22739;;En contexte d'eau stagnante.;;true;4;17;2016-11-04 12:24:53;
26807;1068;22740;;En contexte d'eau stagnante.;;true;4;17;2016-11-04 12:24:53;
26808;1068;22741;;;Association traitée dans le cahier d'habitats 3140, mais à coder en priorité sous 2190, habitat spécifique aux végétations humides intradunaires.;true;4;17;2016-11-04 00:00:00;2018-06-20 15:48:19
26809;1069;23194;;;;true;4;17;2016-11-04 12:24:53;
26810;1069;23195;;En contexte de plan d'eau eutrophe ou de rivières, canaux et fossés eutrophes des marais.;;true;4;17;2016-11-04 12:24:53;
26811;1069;23196;;;;true;4;17;2016-11-04 12:24:53;
26812;1069;23197;;En contexte de plan d'eau eutrophe ou de rivières, canaux et fossés eutrophes des marais.;;true;4;17;2016-11-04 12:24:53;
26813;1069;23198;;En contexte de plan d'eau eutrophe ou de rivières, canaux et fossés eutrophes des marais.;;true;4;17;2016-11-04 12:24:53;
26814;1069;23199;;;;true;4;17;2016-11-04 12:24:53;
26815;1069;23200;;;;true;4;17;2016-11-04 12:24:53;
26816;1069;23201;;En contexte de plan d'eau eutrophe ou de rivières, canaux et fossés eutrophes des marais.;;true;4;17;2016-11-04 12:24:53;
26817;1069;23202;;En contexte de plan d'eau eutrophe ou de rivières, canaux et fossés eutrophes des marais.;;true;4;17;2016-11-04 12:24:53;
26818;1069;23204;;;;true;4;17;2016-11-04 12:24:53;
26819;1069;23205;;;;true;4;17;2016-11-04 12:24:53;
26820;1069;23206;;;;true;4;17;2016-11-04 12:24:53;
26821;1069;23207;;En contexte de plan d'eau eutrophe ou de rivières, canaux et fossés eutrophes des marais.;;true;4;17;2016-11-04 12:24:53;
26822;1069;23208;;En contexte de plan d'eau eutrophe ou de rivières, canaux et fossés eutrophes des marais.;;true;4;17;2016-11-04 12:24:53;
26823;1069;23209;;;;true;4;17;2016-11-04 12:24:53;
26824;1069;23210;;;;true;4;17;2016-11-04 12:24:53;
26825;1069;23211;;;;true;4;17;2016-11-04 12:24:53;
26826;1069;23212;;;;true;4;17;2016-11-04 12:24:54;
26827;1069;23434;;En contexte de plan d'eau eutrophe ou de rivières, canaux et fossés eutrophes des marais naturels.;;true;4;17;2016-11-04 12:24:54;
26828;1069;23443;;En contexte de plan d'eau douce eutrophe ou de rivières, canaux et fossés eutrophes des marais naturels.;;true;4;17;2016-11-04 12:24:54;
26829;1069;23444;;;;true;4;17;2016-11-04 12:24:54;
26830;1069;23445;;;;true;4;17;2016-11-04 12:24:54;
26831;1069;23446;;;;true;4;17;2016-11-04 12:24:54;
26832;1069;23447;;;;true;4;17;2016-11-04 12:24:54;
26833;1069;23448;;En contexte de plan d'eau douce eutrophe ou de rivières, canaux et fossés eutrophes des marais naturels.;;true;4;17;2016-11-04 12:24:54;
26834;1069;23449;;En contexte de plan d'eau douce eutrophe ou de rivières, canaux et fossés eutrophes des marais naturels.;;true;4;17;2016-11-04 12:24:54;
26835;1069;23450;;En contexte de plan d'eau douce eutrophe ou de rivières, canaux et fossés eutrophes des marais naturels.;;true;4;17;2016-11-04 12:24:54;
26836;1069;23451;;En contexte de plan d'eau douce eutrophe ou de rivières, canaux et fossés eutrophes des marais naturels.;;true;4;17;2016-11-04 12:24:54;
26837;1069;23452;;En contexte de plan d'eau douce eutrophe ou de rivières, canaux et fossés eutrophes des marais naturels.;;true;4;17;2016-11-04 12:24:54;
26838;1069;23435;;;;true;4;17;2016-11-04 12:24:54;
26839;1069;23453;;;;true;4;17;2016-11-04 12:24:54;
26840;1069;23436;;En contexte de plan d'eau eutrophe ou de rivières, canaux et fossés eutrophes des marais naturels.;;true;4;17;2016-11-04 12:24:54;
26841;1069;23438;;;;true;4;17;2016-11-04 12:24:54;
26842;1069;23439;;;;true;4;17;2016-11-04 12:24:54;
26843;1069;23441;;;;true;4;17;2016-11-04 12:24:54;
26844;1069;23442;;En contexte de plan d'eau douce eutrophe ou de rivières, canaux et fossés eutrophes des marais naturels.;;true;4;17;2016-11-04 12:24:54;
26845;1096;23768;;;;true;4;17;2016-11-04 12:24:54;
26846;1096;23769;;;;true;4;17;2016-11-04 12:24:54;
26847;1096;23770;;;;true;4;17;2016-11-04 12:24:54;
26848;1097;23146;;;;true;4;17;2016-11-04 12:24:54;
26849;1097;23017;;;;true;4;17;2016-11-04 12:24:54;
26850;1097;23018;;;;true;4;17;2016-11-04 12:24:54;
26851;1097;23020;;;;true;4;17;2016-11-04 12:24:54;
26852;1097;23021;;;;true;4;17;2016-11-04 12:24:54;
26853;1097;23022;;;;true;4;17;2016-11-04 12:24:54;
26854;1097;23148;;;;true;4;17;2016-11-04 12:24:54;
26855;1097;23149;;;;true;4;17;2016-11-04 12:24:54;
26856;1097;23150;;;;true;4;17;2016-11-04 12:24:54;
26857;1097;23013;;;;true;4;17;2016-11-04 12:24:54;
26858;1097;23014;;;;true;4;17;2016-11-04 12:24:54;
26859;1097;23015;;;;true;4;17;2016-11-04 12:24:54;
26860;1097;23026;;;;true;4;17;2016-11-04 12:24:54;
26861;1097;23027;;;;true;4;17;2016-11-04 12:24:54;
26862;1097;23028;;;;true;4;17;2016-11-04 12:24:54;
26863;1097;23051;;;;true;4;17;2016-11-04 12:24:54;
26864;1097;23060;;;;true;4;17;2016-11-04 12:24:54;
26865;1097;23061;;;;true;4;17;2016-11-04 12:24:54;
26866;1097;23062;;;;true;4;17;2016-11-04 12:24:54;
26867;1097;23063;;;;true;4;17;2016-11-04 12:24:54;
26868;1097;23064;;;;true;4;17;2016-11-04 12:24:54;
26869;1097;23065;;;;true;4;17;2016-11-04 12:24:54;
26870;1097;23066;;;;true;4;17;2016-11-04 12:24:54;
26871;1097;23052;;;;true;4;17;2016-11-04 12:24:54;
26872;1097;23053;;;;true;4;17;2016-11-04 12:24:54;
26873;1097;23054;;;;true;4;17;2016-11-04 12:24:54;
26874;1097;23055;;;;true;4;17;2016-11-04 12:24:54;
26875;1097;23056;;;;true;4;17;2016-11-04 12:24:54;
26876;1097;23067;;;;true;4;17;2016-11-04 12:24:54;
26877;1097;23068;;;;true;4;17;2016-11-04 12:24:54;
26878;1097;23074;;;;true;4;17;2016-11-04 12:24:54;
26879;1098;23691;;Correspondance valant pour la phase initiale de l'association lorsqu'elle correspond à une végétation pionnière des dépôts alluvionnaires épandus lors des crues épisodiques, aux étages montagnard et subalpin des Pyrénées.;Le cahier d'habitats 3220 mentionne l'association sous l'intitulé d'association orophile à Carduus carlinoides et Crepis pygmaea. Dans son développement optimal, elle est à rattacher au cahier d'habitats 8130.;true;4;17;2016-11-04 12:24:54;
26880;1098;23833;;;;true;4;17;2016-11-04 12:24:54;
26881;1098;23834;;;;true;4;17;2016-11-04 12:24:54;
26882;1098;23835;;;;true;4;17;2016-11-04 12:24:54;
26883;1098;23836;;;;true;4;17;2016-11-04 12:24:54;
26884;1098;23837;;;;true;4;17;2016-11-04 12:24:54;
26885;1099;23556;;;;true;4;17;2016-11-04 12:24:54;
26886;1099;24830;;;;true;4;17;2016-11-04 12:24:54;
26887;1100;23555;;;;true;4;17;2016-11-04 12:24:54;
26888;1100;23557;;Correspondance valant pour l'association hors sa sous-association myricarietosum germanicae.;;true;4;17;2016-11-04 12:24:54;
26889;1101;23838;;;;true;4;17;2016-11-04 12:24:54;
26890;1102;22720;;En contexte d'eau courante.;;true;4;17;2016-11-04 12:24:54;
26891;1102;22732;;En contexte d'eau courante.;;true;4;17;2016-11-04 12:24:54;
26892;1102;22733;;En contexte d'eau courante.;;true;4;17;2016-11-04 12:24:54;
26893;1102;23197;;En contexte de rivière permanente eutrophe.;;true;4;17;2016-11-04 12:24:54;
26894;1102;23198;;En contexte de rivière permanente eutrophe.;;true;4;17;2016-11-04 12:24:54;
26895;1102;23202;;En contexte de rivière permanente.;;true;4;17;2016-11-04 12:24:54;
26896;1102;23207;;En contexte de rivière permanente eutrophe.;;true;4;17;2016-11-04 12:24:54;
25452;26600;4464;;;;true;28;22;2016-05-18 00:00:00;2016-05-18 10:43:49
28332;8954;23251;;;;true;4;17;2016-11-04 12:24:58;
28333;8955;23244;;Correspondance valant pour les individus d'association présents dans les Alpes.;;true;4;17;2016-11-04 12:24:58;
28334;8955;23248;;Correspondance valant pour les individus d'association présents dans les Alpes.;;true;4;17;2016-11-04 12:24:58;
28335;8956;23244;;Correspondance valant pour la race pyrénéenne de l'association.;;true;4;17;2016-11-04 12:24:58;
28336;8956;23247;;;;true;4;17;2016-11-04 12:24:58;
28337;8956;23248;;Correspondance valant pour la race pyrénéenne de l'association.;;true;4;17;2016-11-04 12:24:58;
28338;8956;23249;;;;true;4;17;2016-11-04 12:24:58;
28339;8957;23248;;Correspondance valant pour les individus d'association présents dans le Mézenc.;;true;4;17;2016-11-04 12:24:58;
28340;8958;22633;;;;true;4;17;2016-11-04 12:24:58;
28341;1111;22840;;;;true;4;17;2016-11-04 12:24:58;
28342;1111;22841;;;;true;4;17;2016-11-04 12:24:58;
28343;1111;23237;;;;true;4;17;2016-11-04 12:24:58;
28344;1111;24751;;;;true;4;17;2016-11-04 12:24:58;
28345;8959;23000;;;À défaut d'informations suffisantes concernant les végétations à Echinospartum horridum au versant français des Pyrénées, le cahier d'habitats 4090-1 avait été assimilé aux formations décrites sur le versant espagnol et la correspondance proposée sur cette base. Selon Corriol et coll. (2009), cette association n'est pas présente en France. La correspondance reste valide, mais ce cahier d'habitats est abandonné.;true;4;17;2016-11-04 12:24:58;
28346;8960;22994;;;;true;4;17;2016-11-04 12:24:58;
28347;8961;22991;;;;true;4;17;2016-11-04 12:24:58;
28348;8961;22992;;;;true;4;17;2016-11-04 12:24:58;
28349;8961;22993;;;;true;4;17;2016-11-04 12:24:58;
28350;8961;22995;;;;true;4;17;2016-11-04 12:24:58;
28351;8962;22996;;;;true;4;17;2016-11-04 12:24:58;
28352;8962;22997;;;;true;4;17;2016-11-04 12:24:58;
28353;8962;22998;;;;true;4;17;2016-11-04 12:24:58;
28354;8962;22999;;;;true;4;17;2016-11-04 12:24:58;
28355;8963;23004;;;;true;4;17;2016-11-04 12:24:58;
28356;8963;23005;;;;true;4;17;2016-11-04 12:24:58;
28357;8963;23006;;;;true;4;17;2016-11-04 12:24:58;
28358;8964;22767;;Correspondance valant pour les aspects landicoles à Genista occidentalis de l'association.;;true;4;17;2016-11-04 12:24:58;
28359;8964;22791;;;Bien qu'elle soit mentionnée dans le cahier d'habitats générique 6210 sous-type 2 comme relevant du cahier d'habitats 6210-6, la lecture de ce dernier indique que cette association relève en fait du cahier d'habitats 4090-6 relatif aux landes épineuses pyrénéo-cantabriques. On notera toutefois que ce dernier n'en fait pas mention.;true;4;17;2016-11-04 12:24:58;
28360;8965;22708;;;;true;4;17;2016-11-04 12:24:58;
28361;8965;22709;;;;true;4;17;2016-11-04 12:24:58;
28362;8966;22707;;;;true;4;17;2016-11-04 12:24:58;
28363;8966;22711;;;;true;4;17;2016-11-04 12:24:58;
28364;8967;22628;;Correspondance valant pour les buxaies subatlantiques (vallée de l'Yonne).;;true;4;17;2016-11-04 12:24:58;
28365;8967;22630;;;;true;4;17;2016-11-04 12:24:58;
28366;8968;22627;;;;true;4;17;2016-11-04 12:24:58;
28367;8968;22628;;Correspondance valant pour les buxaies continentales (Bourgogne, Jura).;;true;4;17;2016-11-04 12:24:58;
28368;8969;22629;;;;true;4;17;2016-11-04 12:24:58;
28369;8970;22667;;;;true;4;17;2016-11-04 12:24:58;
28370;8971;22668;;;;true;4;17;2016-11-04 12:24:58;
28371;8971;23242;;;;true;4;17;2016-11-04 12:24:58;
28372;8972;16018;;Correspondance valant pour les junipéraies primaires à Juniperus communis subsp. communis.;;true;4;17;2016-11-04 12:24:58;
28373;8972;16027;;Correspondance valant pour des fourrés xériques acidiphiles primaires peu connus et de position phytosociologique à éclaircir.;;true;4;17;2016-11-04 12:24:58;
28374;8972;22664;;;;true;4;17;2016-11-04 12:24:58;
28375;8973;16018;;Correspondance valant pour les junipéraies secondaires à Juniperus communis subsp. communis.;;true;4;17;2016-11-04 12:24:58;
28376;8973;16027;;Correspondance valant pour des junipéraies acidiphiles secondaires de traitement phytosociologique délicat, en voile sur des pelouses ou des landes.;;true;4;17;2016-11-04 12:24:58;
28377;8973;22663;;;;true;4;17;2016-11-04 12:24:58;
28378;8973;22665;;;;true;4;17;2016-11-04 12:24:58;
28379;1116;23502;;Correspondance valant pour les junipéraies littorales sur rochers.;Les junipéraies littorales sur sable traitées dans le cahier d'habitat (5210 et 2250)-4 sont à coder en priorité sous UE 2250, habitat spécifique aux formations des dunes littorales. Il est à noter que ce dernier n'en fait pas mention.;true;4;17;2016-11-04 12:24:58;
28380;1116;23511;;Correspondance valant pour les junipéraies littorales sur rochers.;Les junipéraies littorales sur sable traitées dans le cahier d'habitat (5210 et 2250)-5 sont à coder en priorité sous UE 2250, habitat spécifique aux formations des dunes littorales. Il est à noter que ce dernier n'en fait pas mention.;true;4;17;2016-11-04 12:24:58;
28381;1116;24825;;;"Junipéraies littorales traitées dans le cahier d'habitats ""5210 (2250 inclus)"", mais à coder en priorité sous 2250, habitat spécifique aux formations des dunes littorales.";true;4;17;2016-11-04 00:00:00;2018-06-20 15:55:18
28382;1116;23505;;Correspondance valant pour les junipéraies littorales sur rochers.;Les junipéraies littorales sur sable traitées dans le cahier d'habitat (5210 et 2250)-4 sont à coder en priorité sous UE 2250, habitat spécifique aux formations des dunes littorales. Il est à noter que ce dernier n'en fait pas mention.;true;4;17;2016-11-04 12:24:58;
28383;1116;23510;;;;true;4;17;2016-11-04 12:24:58;
28384;8974;16048;;;;true;4;17;2016-11-04 12:24:58;
28385;8974;23500;;;Association traitée dans les cahiers d'habitats 5210-1, 5210-3 et 9340-9, sans que ceux-ci ne donnent d'indications sur le code à utiliser en priorité.;true;4;17;2016-11-04 12:24:58;
28386;8974;23501;;;Association traitée dans les cahiers d'habitats 5210-1, 5210-3 et 9530-1.1, sans que ceux-ci ne donnent d'indications sur le code à utiliser en priorité.;true;4;17;2016-11-04 12:24:58;
28387;8974;16243;;Correspondance valant pour les junipéraies à Juniperus oxycedrus subsp. oxycedrus sur mattorals à Rosmarinus officinalis et Erica multiflora.;;true;4;17;2016-11-04 12:24:58;
28388;8974;23624;;;;true;4;17;2016-11-04 12:24:58;
28389;8974;23628;;;Association traitée dans les cahiers d'habitats 1240-3 et 5210-1, sans que ceux-ci ne donnent d'indications sur le code à utiliser en priorité.;true;4;17;2016-11-04 12:24:58;
28390;8974;16244;;Correspondance valant pour les junipéraies à Juniperus oxycedrus subsp. oxycedrus sur pelouses méso- et supraméditerranéennes à Aphyllanthes monspeliensis.;;true;4;17;2016-11-04 12:24:58;
28391;8974;23630;;;;true;4;17;2016-11-04 12:24:58;
28392;8974;23631;;;;true;4;17;2016-11-04 12:24:58;
28393;8975;24812;;;Association traitée dans les cahiers d'habitats 5210-1 et 9530-1.1, sans que ceux-ci ne donnent d'indications sur le code à utiliser en priorité.;true;4;17;2016-11-04 12:24:58;
