CD_NOM;Nom scientifique;Indicatrice ZH
151445;Sempervivum arachnoideum var. tomentosum (C.B.Lehm. & Schnittsp.) Cariot & St.-Lag., 1889;-
122428;Sempervivum calcareum Jord., 1849;-
122508;Sempervivum fauconnetii Reut., 1861;-
122448;Sempervivum globiferum L., 1753;-
612570;Sempervivum globiferum subsp. globiferum L., 1753;-
612569;Sempervivum globiferum subsp. allionii (Jord. & Fourr.) 't Hart & Bleij, 1999;-
160123;Sempervivum grandiflorum Haw., 1821;-
122502;Sempervivum x angustifolium A.Kern., 1870;-
122504;Sempervivum x barbulatum Schott, 1853;-
162476;Sempervivum x barbulatum nothovar. barbulatum Schott, 1853;-
718774;Sempervivum x barbulatum nothovar. pseudo-arachnoideum (Lamotte) B.Bock, 2012;-
160118;Sempervivum x funckii F.Braun ex W.D.J.Koch, 1832;-
613641;Sempervivum x funckii var. aqualiense E.Morren, 1873;-
613642;Sempervivum x funckii var. funckii F.Braun ex W.D.J.Koch, 1832;-
122514;Sempervivum x morelianum Viv.-Morel, 1905;-
122517;Sempervivum x piliferum Jord., 1849;-
122519;Sempervivum x pomelii Lamotte, 1864;-
717873;Sempervivum x schottii C.B.Lehm. & Schnittsp., 1860;-
122467;Sempervivum montanum L., 1753;-
140918;Sempervivum montanum subsp. montanum L., 1753;-
613152;Sempervivum montanum var. montanum L., 1753;-
613604;Sempervivum montanum var. burnatii (Wettst. ex Hayek) Praeger, 1932;-
122493;Sempervivum tectorum L., 1753;-
140929;Sempervivum tectorum subsp. tectorum L., 1753;-
140921;Sempervivum tectorum subsp. arvernense (Lecoq & Lamotte) Rouy & E.G.Camus, 1901;-
140922;Sempervivum tectorum subsp. boutignyanum (Billot & Gren.) H.Jacobsen, 1954;-
612571;Sempervivum tectorum subsp. decoloratum (Jord. & Fourr.) B.Bock, 2012;-
972532;Telephieae H.Ohba & Thiede, 2007;-
606916;Hylotelephium H.Ohba, 1977;-
103155;Hylotelephium anacampseros (L.) H.Ohba, 1977;-
103156;Hylotelephium argutum (Haw.) Holub, 1979;-
610625;Hylotelephium x bergeri (P.Fourn.) B.Bock, 2012;-
103158;Hylotelephium jullianum (Boreau) Grulich, 1984;-
103159;Hylotelephium maximum (L.) Holub, 1978;-
103160;Hylotelephium populifolium (Pall.) H.Ohba, 1977;-
610623;Hylotelephium sieboldii (Regel) H.Ohba, 1977;-
610624;Hylotelephium spectabile (Boreau) H.Ohba, 1977;-
103162;Hylotelephium telephium (L.) H.Ohba, 1977;-
972540;Umbiliceae Meisn., 1838;-
606966;Phedimus Raf., 1817;-
610869;Phedimus aizoon (L.) 't Hart, 1995;-
988950;Phedimus ellacombeanus (Praeger) 't Hart, 1995;-
610870;Phedimus hybridus (L.) 't Hart, 1995;-
988945;Phedimus kamtschaticus (Fisch. & C.A.Mey.) 't Hart, 1995;-
610868;Phedimus spurius (M.Bieb) 't Hart, 1995;-
985734;Phedimus spurius subsp. spurius (M.Bieb) 't Hart, 1995;-
985735;Phedimus spurius subsp. oppositifolius (Sims) L.Gallo, 2020;-
113076;Phedimus stellatus (L.) Raf., 1817;-
968799;Phedimus stoloniferus (S.G.Gmel.) 't Hart, 1995;-
197169;Rhodiola L., 1753;-
117668;Rhodiola rosea L., 1753;-
198799;Umbilicus DC., 1805;-
128211;Umbilicus horizontalis (Guss.) DC., 1828;-
128215;Umbilicus rupestris (Salisb.) Dandy, 1948;-
187233;Cynomoriaceae Endl. ex Lindl., 1833;-
191450;Cynomorium L., 1753;-
93854;Cynomorium coccineum L., 1753;-
187308;Grossulariaceae DC., 1805;-
197220;Ribes L., 1753;-
117748;Ribes alpinum L., 1753;-
117751;Ribes aureum Pursh, 1814;-
117791;Ribes x culverwellii McFarland, 1900;-
117792;Ribes x fontenayense Jancz., 1905;-
117793;Ribes x gordonianum Lem., 1846;-
117796;Ribes x pallidum Otto & A.Dietr., 1842;-
117799;Ribes x varoi Blanca, 1994;-
611475;Ribes nigrum x Ribes rubrum ;-
117766;Ribes nigrum L., 1753;Oui
117767;Ribes odoratum H.L.Wendl., 1825;-
117771;Ribes petraeum Wulfen, 1781;-
117774;Ribes rubrum L., 1753;Oui
117775;Ribes sanguineum Pursh, 1814;-
117781;Ribes speciosum Pursh, 1814;-
117782;Ribes spicatum Robson, 1796;-
117787;Ribes uva-crispa L., 1753;-
187368;Haloragaceae R.Br., 1814;-
447260;Haloragis stokesii F.Br.;-
195012;Myriophyllum L., 1753;-
109139;Myriophyllum alterniflorum DC., 1815;-
109141;Myriophyllum aquaticum (Vell.) Verdc., 1973;-
109144;Myriophyllum heterophyllum Michx., 1803;-
109150;Myriophyllum spicatum L., 1753;-
109151;Myriophyllum verticillatum L., 1753;-
187237;Hamamelidaceae R.Br., 1818;-
100736;Hamamelis mollis Oliv., 1888;-
100737;Hamamelis virginiana L., 1753;-
187291;Paeoniaceae Raf., 1815;-
195673;Paeonia L., 1753;-
112033;Paeonia corsica Sieber ex Tausch, 1828;-
112038;Paeonia mascula (L.) Mill., 1768;-
138532;Paeonia mascula subsp. mascula (L.) Mill., 1768;-
160567;Paeonia morisii Cesca, Bernardo & Passal., 2001;-
112042;Paeonia officinalis L., 1753;-
138537;Paeonia officinalis subsp. officinalis L., 1753;-
138535;Paeonia officinalis subsp. huthii Soldano, 1993;-
138536;Paeonia officinalis subsp. microcarpa Nyman, 1878;-
112050;Paeonia sessiliflora Sims, 1826;-
187305;Saxifragaceae Juss., 1789;-
606851;Astilbe ;-
610615;Astilbe japonica (C.Morren & Decne.) A.Gray, 1841;-
189839;Bergenia Moench, 1794;-
610727;Bergenia cordifolia (Haw.) Sternb., 1831;-
85779;Bergenia crassifolia (L.) Fritsch, 1889;-
190802;Chrysosplenium L., 1753;-
91118;Chrysosplenium alternifolium L., 1753;Oui
91121;Chrysosplenium x hypotheticum P.Fourn., 1936;-
91120;Chrysosplenium oppositifolium L., 1753;Oui
715624;Darmera Voss, 1899;-
717161;Darmera peltata (Torr. ex Benth.) Voss, 1899;-
606913;Heuchera ;-
610617;Heuchera sanguinea Engelm., 1848;-
715625;Micranthes Haw., 1812;-
717309;Micranthes clusii (Gouan) B.Bock, 2012;-
108484;Micranthes hieraciifolia (Waldst. & Kit. ex Willd.) Haw., 1822;-
717310;Micranthes stellaris (L.) Galasso, Banfi & Soldano, 2005;-
197402;Saxifraga L., 1753;-
120962;Saxifraga adscendens L., 1753;-
120965;Saxifraga aizoides L., 1753;Oui
120973;Saxifraga androsacea L., 1753;Oui
120976;Saxifraga aquatica Lapeyr., 1801;Oui
120977;Saxifraga aretioides Lapeyr., 1801;-
120978;Saxifraga aspera L., 1753;-
120987;Saxifraga biflora All., 1773;-
120988;Saxifraga bryoides L., 1753;-
120989;Saxifraga bulbifera L., 1753;-
120994;Saxifraga caesia L., 1753;-
120995;Saxifraga callosa Sm., 1791;-
121001;Saxifraga catalaunica Boiss., 1856;-
121002;Saxifraga cebennensis Rouy & E.G.Camus, 1901;-
121004;Saxifraga cervicornis Viv., 1825;-
121012;Saxifraga cochlearis Rchb., 1832;-
121017;Saxifraga conifera Coss. & Durieu, 1864;-
121022;Saxifraga corsica (Ser.) Gren. & Godr., 1848;-
140612;Saxifraga corsica subsp. corsica (Ser.) Gren. & Godr., 1848;-
121024;Saxifraga cotyledon L., 1753;-
121028;Saxifraga cuneata Willd., 1799;-
121031;Saxifraga cuneifolia L., 1759;-
140615;Saxifraga cuneifolia subsp. cuneifolia L., 1759;-
140616;Saxifraga cuneifolia subsp. robusta D.A.Webb, 1988;-
121033;Saxifraga cymbalaria L., 1753;-
151222;Saxifraga cymbalaria var. huetiana (Boiss.) Engl. & Irmsch., 1916;-
121035;Saxifraga delphinensis Ravaud, 1890;-
121039;Saxifraga diapensioides Bellardi, 1792;-
121047;Saxifraga exarata Vill., 1779;-
121054;Saxifraga florulenta Moretti, 1823;-
121055;Saxifraga fragilis Schrank, 1822;-
140632;Saxifraga fragilis subsp. fragilis Schrank, 1822;-
121056;Saxifraga fragosoi Sennen, 1929;-
121059;Saxifraga geranioides L., 1755;-
966614;Saxifraga giziana Mouly & Ferrez, 2019;-
121065;Saxifraga granulata L., 1753;-
121070;Saxifraga hariotii Luizet & Soulié, 1912;-
121076;Saxifraga hirculus L., 1753;Oui
121077;Saxifraga hirsuta L., 1759;-
140642;Saxifraga hirsuta subsp. hirsuta L., 1759;-
140643;Saxifraga hirsuta subsp. paucicrenata (Leresche ex Gillot) D.A.Webb, 1963;-
611577;Saxifraga hostii Tausch, 1828;-
121083;Saxifraga hypnoides L., 1753;-
121090;Saxifraga intricata Lapeyr., 1801;-
121091;Saxifraga iratiana F.W.Schultz, 1851;-
121214;Saxifraga x andrewsii Harv., 1848;-
121215;Saxifraga x arendsii Engl., 1916;-
121217;Saxifraga x baregensis Rouy & E.G.Camus, 1901;-
121220;Saxifraga x berolinensis Engl. & Irmsch., 1916;-
121222;Saxifraga x bubaniana Engl. & Irmsch., 1916;-
121223;Saxifraga x burnatii H.Sund., 1906;-
121224;Saxifraga x capitata Lapeyr., 1801;-
121225;Saxifraga x celtiberica Fuente, Sánchez Mata & G.Navarro, 1988;-
121226;Saxifraga x chlorantha Luizet & Soulié, 1912;-
121227;Saxifraga x ciliaris Lapeyr., 1818;-
121228;Saxifraga x conradiae J.Prudhomme, 1988;-
121229;Saxifraga x costei Luizet & Soulié, 1911;-
121230;Saxifraga x cuspidata Schleich. ex Engl. & Irmsch., 1916;-
121231;Saxifraga x darrieuxii Luizet & Soulié, 1916;-
121232;Saxifraga x desetangsii Luizet & Soulié, 1913;-
121234;Saxifraga x forsteri Stein, 1877;-
121235;Saxifraga x freibergii Ruppert, 1908;-
121236;Saxifraga x gaudinii Brügger, 1868;-
121237;Saxifraga x gautieri Rouy, 1900;-
121238;Saxifraga x gentyana Bouchard, 1948;-
121239;Saxifraga x geum L., 1753;-
121243;Saxifraga x haussmannii A.Kern., 1863;-
121247;Saxifraga x hybrida Vill. ex Lapeyr., 1801;-
121248;Saxifraga x jeanpertii Rouy & Luizet, 1912;-
121249;Saxifraga x jouffroyi Rouy, 1895;-
121250;Saxifraga x kochii Hornung, 1835;-
121252;Saxifraga x larsenii H.Sund., 1915;-
121253;Saxifraga x lecomtei Luizet & Soulié, 1910;-
121254;Saxifraga x leveillei H.J.Coste & Soulié, 1915;-
121255;Saxifraga x lhommei H.J.Coste & Soulié, 1912;-
121258;Saxifraga x luteopurpurea Lapeyr., 1801;-
121259;Saxifraga x macnabiana R.Linds., 1885;-
121260;Saxifraga x malbyana Horný, Soják & Webr, 1974;-
121261;Saxifraga x manginii Luizet & Soulié, 1911;-
121262;Saxifraga x martyi Luizet & Soulié, 1911;-
121263;Saxifraga x mattfeldii Engl., 1922;-
121265;Saxifraga x nathorstii (Dusén) Hayek, 1905;-
121271;Saxifraga x padellae Brügger, 1880;-
121273;Saxifraga x palmata Lapeyr., 1801;-
121274;Saxifraga x patens Gaudin, 1818;-
121275;Saxifraga x paui Merino, 1905;-
121278;Saxifraga x prietoi T.E.Díaz, Fern.Areces & Pérez Carro, 1990;-
121279;Saxifraga x prudhommei Aubin, 1987;-
121280;Saxifraga x recoderi Fern.Areces, Villar & T.E.Díaz, 1988;-
121282;Saxifraga x richteri Luizet & Soulié, 1916;-
121283;Saxifraga x saleixiana Gaussen & J.-P.Lebrun, 1962;-
121285;Saxifraga x sillingeri Dostál, 1948;-
788847;Saxifraga x souliei H.J.Coste, 1905;-
121290;Saxifraga x superba Rouy & E.G.Camus, 1901;-
121292;Saxifraga x urbionica Losa, 1950;-
121293;Saxifraga x urbium D.A.Webb, 1963;-
121294;Saxifraga x verguinii Luizet & Soulié, 1912;-
121295;Saxifraga x vetteri Burnat, 1899;-
121296;Saxifraga x wettsteinii Brügger, 1880;-
121297;Saxifraga x wilcezkii Neyraut & Verg. ex Luizet, 1915;-
121299;Saxifraga x zimmeteri A.Kern., 1870;-
121096;Saxifraga lamottei Luizet, 1913;-
121098;Saxifraga lantoscana Boiss. & Reut., 1856;-
121106;Saxifraga longifolia Lapeyr., 1801;-
121107;Saxifraga losae Sennen, 1931;-
121110;Saxifraga media Gouan, 1773;-
121115;Saxifraga moschata Wulfen, 1781;-
121120;Saxifraga muscoides All., 1773;-
121124;Saxifraga mutata L., 1762;-
121132;Saxifraga oppositifolia L., 1753;-
121139;Saxifraga paniculata Mill., 1768;-
121144;Saxifraga pedemontana All., 1785;-
121146;Saxifraga pentadactylis Lapeyr., 1801;-
140677;Saxifraga pentadactylis subsp. pentadactylis Lapeyr., 1801;-
121154;Saxifraga praetermissa D.A.Webb, 1963;Oui
121156;Saxifraga prostii Sternb., 1831;-
952591;Saxifraga pseudoexarata (Braun-Blanq.) Landolt, 2010;-
121158;Saxifraga pubescens Pourr., 1788;-
121174;Saxifraga retusa Gouan, 1773;-
121176;Saxifraga rosacea Moench, 1794;-
140685;Saxifraga rosacea subsp. rosacea Moench, 1794;-
140686;Saxifraga rosacea subsp. sponhemica (C.C.Gmel.) D.A.Webb, 1963;-
121177;Saxifraga rotundifolia L., 1753;-
140688;Saxifraga rotundifolia subsp. rotundifolia L., 1753;-
151256;Saxifraga rotundifolia var. rotundifolia L., 1753;-
151255;Saxifraga rotundifolia var. insularis Briq., 1913;-
620620;Saxifraga rudolphiana Hornsch. ex W.D.J.Koch, 1837;-
121184;Saxifraga seguieri Spreng., 1807;-
121193;Saxifraga stolonifera Curtis, 1774;-
121201;Saxifraga tridactylites L., 1753;-
121203;Saxifraga umbrosa L., 1762;-
121205;Saxifraga valdensis DC., 1815;-
198262;Tellima ;-
125863;Tellima grandiflora (Pursh) Douglas ex Lindl., 1828;-
607004;Tolmiea ;-
611618;Tolmiea menziesii (Pursh) Torr. & A.Gray, 1838;-
599506;Saxifraganae Reveal, 1994;-
673602;Lygodium hians E.Fourn., 1873;-
673928;Actinostachys balansae (E.Fourn.) C.F.Reed;-
674219;Actinostachys intermedia (Mett.) C.F.Reed;-
674220;Actinostachys laevigata (Mett.) C.F.Reed;-
673931;Actinostachys plana (E.Fourn.) C.F.Reed;-
673930;Actinostachys tenuis (E.Fourn.) C.F.Reed;-
187173;Selaginellales Prantl, 1874;-
187174;Selaginellaceae Willk., 1854;-
197570;Selaginella P.Beauv., 1804;-
446501;Selaginella banksii Alston, 1932;-
706786;Selaginella cataphracta (Willd.) Spring., 1838;-
706787;Selaginella concinna (Sw.) Spring, 1838;-
122304;Selaginella denticulata (L.) Spring, 1838;-
706789;Selaginella distachya Cordem., 1891;-
731270;Selaginella epirrhizos Spring, 1843;-
761748;Selaginella falcata (P.Beauv.) Spring, 1843;-
671588;Selaginella firmuloides Warb., 1900;-
833899;Selaginella flabellata (L.) Spring, 1838;-
706791;Selaginella fruticulosa (Bory ex Willd.) Spring, 1838;-
122305;Selaginella helvetica (L.) Spring, 1838;-
671589;Selaginella hordeiformis Baker;-
122306;Selaginella kraussiana (Kunze) A.Braun, 1860;-
671590;Selaginella megastachya Baker;-
671591;Selaginella neocaledonica Baker;-
446503;Selaginella protracta Warb., 1900;-
731280;Selaginella sandwithii Alston, 1981;-
122308;Selaginella selaginoides (L.) P.Beauv. ex Schrank & Mart., 1829;-
706793;Selaginella serrulata (Desv.) Spring, 1843;-
671592;Selaginella sespillifolia Brownlie;-
446504;Selaginella setchellii O.C.Schmidt, 1924;-
706794;Selaginella sinuosa (Desv.) Alston, 1934;-
671593;Selaginella vieillardii Warb., 1900;-
706797;Selaginella viridula (Bory ex Willd.) Spring, 1838;-
593926;Solanales Juss. ex Bercht. & J.Presl, 1820;-
187400;Convolvulaceae Juss., 1789;-
848293;Convolvuloideae Burnett, 1835;-
629078;Aniseia martinicensis (Jacq.) Choisy, 1837;-
848295;Convolvuleae Choisy, 1845;-
191107;Convolvulus L., 1753;-
92297;Convolvulus althaeoides L., 1753;-
92302;Convolvulus arvensis L., 1753;-
92306;Convolvulus betonicifolius Mill., 1768;-
92308;Convolvulus cantabrica L., 1753;-
92316;Convolvulus dubius J.L.Gilbert, 1963;-
92317;Convolvulus elegantissimus Mill., 1768;-
717145;Convolvulus x howittiorum (Brummitt) B.Bock, 2012;-
92369;Convolvulus x lucanus Ten., 1826;-
717146;Convolvulus x scanicus (Brummitt) B.Bock, 2012;-
721931;Convolvulus japonicus Thunb., 1784;-
92329;Convolvulus lanuginosus Desr., 1792;-
92331;Convolvulus lineatus L., 1759;-
92348;Convolvulus sabatius Viv., 1824;-
92353;Convolvulus sepium L., 1753;-
92356;Convolvulus siculus L., 1753;-
92357;Convolvulus silvaticus Kit., 1805;-
92358;Convolvulus soldanella L., 1753;-
92364;Convolvulus tricolor L., 1753;-
133428;Convolvulus tricolor subsp. tricolor L., 1753;-
133427;Convolvulus tricolor subsp. cupanianus (Tod.) Cavara & Grande, 1925;-
848294;Ipomoeeae Hallier f., 1893;-
848265;Camonea umbellata (L.) A.R.Simões & Staples, 2017;-
848272;Distimake aegyptius (L.) A.R.Simões & Staples, 2017;-
193617;Ipomoea L., 1753;-
954662;Ipomoea cordatotriloba Dennst., 1810;-
103682;Ipomoea hederacea Jacq., 1787;-
103684;Ipomoea indica (Burm.) Merr., 1917;-
980168;Ipomoea inopinata (Heine) J.R.I.Wood & Scotland, 2019;-
103687;Ipomoea lacunosa L., 1753;-
733125;Ipomoea leprieurii D.F.Austin, 1981;-
610883;Ipomoea lobata (Cerv.) Thell., 1919;-
848518;Ipomoea philomega (Vell.) House, 1908;-
521639;Ipomoea purpurea (L.) Roth, 1787;-
103693;Ipomoea sagittata Poir., 1789;-
969397;Ipomoea sphenophylla Urb., 1908;-
629924;Ipomoea walpersiana Duchass. ex Urb., 1902;-
630266;Operculina leptoptera Urb., 1902;-
733144;Operculina sericantha (Miq.) Ooststr., 1932;-
197002;Quamoclit Mill., 1754;-
116633;Quamoclit coccinea (L.) Moench, 1794;-
895210;Stictocardia tiliifolia subsp. marquesensis Staples & Butaud, 2016;-
848297;Cuscutoideae Link;-
191368;Cuscuta L., 1753;-
93601;Cuscuta approximata Bab., 1844;-
133555;Cuscuta approximata subsp. approximata Bab., 1844;-
93613;Cuscuta campestris Yunck., 1932;-
93620;Cuscuta epilinum Weihe, 1824;-
93621;Cuscuta epithymum (L.) L., 1774;-
133565;Cuscuta epithymum subsp. epithymum (L.) L., 1774;-
133564;Cuscuta epithymum subsp. corsicana (Yunck.) Lambinon, 1993;-
133566;Cuscuta epithymum subsp. kotschyi (Des Moul.) Arcang., 1882;-
93623;Cuscuta europaea L., 1753;-
93627;Cuscuta gronovii Willd. ex Schult., 1820;-
159968;Cuscuta lupuliformis Krock., 1787;-
93637;Cuscuta monogyna Vahl, 1791;-
93639;Cuscuta palaestina Boiss., 1849;-
93640;Cuscuta planiflora Ten., 1829;-
93642;Cuscuta racemosa Mart., 1823;-
93644;Cuscuta scandens Brot., 1804;-
93648;Cuscuta suaveolens Ser., 1840;-
848298;Dichondroideae Roberty;-
848301;Cresseae Benth. & Hook.f., 1873;-
191253;Cressa L., 1753;-
93171;Cressa cretica L., 1753;Oui
629717;Evolvulus alsinoides var. grisebachianus Meisn., 1869;-
629718;Evolvulus antillanus D.Powell, 1979;-
848627;Evolvulus convolvuloides (Willd.) Stearn, 1972;-
629723;Evolvulus sericeus Sw., 1788;-
848299;Dichondreae Choisy, 1845;-
94919;Dichondra micrantha Urb., 1924;-
733115;Dicranostyles guianensis Mennega, 1968;-
733117;Dicranostyles villosus Ducke, 1922;-
848365;Dicranostyles villosus var. lasiocalyx Mennega, 1968;-
733135;Maripa longifolia Sagot ex Hallier f., 1893;-
187406;Solanaceae Juss., 1789;-
884958;Cestroideae Burnett, 1835;-
884959;Cestreae Dumort., 1829;-
190555;Cestrum L., 1753;-
629303;Cestrum alternifolium (Jacq.) O.E.Schulz, 1909;-
90286;Cestrum parqui L'Hér., 1788;-
884986;Salpiglossideae Benth., 1835;-
606985;Salpiglossis Ruiz & Pav., 1794;-
610858;Salpiglossis sinuata Ruiz & Pav., 1798;-
884964;Nicotianoideae Miers, 1848;-
884966;Nicotianeae Dumort., 1827;-
195215;Nicotiana L., 1753;-
109603;Nicotiana alata Link & Otto, 1844;-
993965;Nicotiana forgetiana hort. ex Hemsl., 1905;-
445998;Nicotiana fragrans Hook., 1855;-
447619;Nicotiana fragrans var. fatuhivensis (F.Br.) Goodsp.;-
109608;Nicotiana glauca Graham, 1828;-
985393;Nicotiana x sanderi W.Watson, 1903;-
932123;Nicotiana langsdorffii Weinm., 1819;-
611047;Nicotiana longiflora Cav., 1802;-
109613;Nicotiana rustica L., 1753;-
717332;Nicotiana sylvestris Speg., 1898;-
109614;Nicotiana tabacum L., 1753;-
884962;Petunioideae Thorne & Reveal, 2007;-
968753;Calibrachoa Cerv., 1825;-
968789;Calibrachoa parviflora (Juss.) D'Arcy, 1989;-
196017;Petunia Juss., 1803;-
112830;Petunia axillaris (Lam.) Britton, Sterns & Poggenb., 1888;-
717832;Petunia integrifolia (Hook.) Schinz & Thell., 1915;-
112832;Petunia x atkinsiana (Sweet) D.Don ex W.H.Baxter, 1839;-
884987;Schizanthoideae Hunz., 2000;-
606991;Schizanthus Ruiz & Pav., 1794;-
611353;Schizanthus pinnatus Ruiz & Pav., 1798;-
884967;Solanoideae Kostel., 1834;-
884971;Capsiceae Dumort., 1827;-
190325;Capsicum L., 1753;-
87873;Capsicum annuum L., 1753;-
87876;Capsicum frutescens L., 1753;-
628233;Lycianthes (Dunal) Hassl., 1917;-
630068;Lycianthes pauciflora (Vahl) Bitter, 1919;-
717299;Lycianthes rantonnetii (Carrière ex Lesc.) Bitter, 1920;-
884969;Datureae Dumort., 1829;-
191572;Datura L., 1753;-
94479;Datura ferox L., 1756;-
94481;Datura innoxia Mill., 1768;-
611229;Datura x cabanesii P.Fourn., 1934;-
611230;Datura x ferocissima Cabanès & P.Fourn., 1934;-
94484;Datura metel L., 1753;-
968082;Datura quercifolia Kunth, 1818;-
94489;Datura stramonium L., 1753;-
611231;Datura wrightii Regel, 1859;-
884980;Hyoscyameae Endl., 1839;-
884981;Hyoscyaminae Kitt., 1840;-
189628;Atropa L., 1753;-
85152;Atropa belladonna L., 1753;-
193491;Hyoscyamus L., 1753;-
103178;Hyoscyamus albus L., 1753;-
969422;Hyoscyamus aureus L., 1753;-
103185;Hyoscyamus niger L., 1753;-
194328;Lycium L., 1753;-
106964;Lycium afrum L., 1753;-
106965;Lycium barbarum L., 1753;-
106966;Lycium chinense Mill., 1768;-
106969;Lycium europaeum L., 1753;-
966301;Lycium ferocissimum Miers, 1854;-
884983;Lyciinae Hogg, 1858;-
968234;Jaboroseae Miers, 1849;-
968235;Jaborosa Juss., 1789;-
968236;Jaborosa integrifolia Lam., 1789;-
884970;Nicandreae Lowe, 1872;-
195212;Nicandra Adans., 1763;-
109600;Nicandra physalodes (L.) Gaertn., 1791;-
884973;Physalideae Miers, 1849;-
196228;Physalis L., 1753;-
113321;Physalis alkekengi L., 1753;-
149441;Physalis alkekengi var. alkekengi L., 1753;-
149442;Physalis alkekengi var. franchetii (Mast.) Makino, 1908;-
113322;Physalis angulata L., 1753;-
717373;Physalis cinerascens (Dunal) Hitchc., 1894;-
968804;Physalis crassifolia Benth., 1844;-
969544;Physalis grisea (Waterf.) M.Martínez, 1993;-
113327;Physalis ixocarpa Brot. ex Hornem., 1819;-
968807;Physalis longifolia Nutt., 1837;-
630405;Physalis minima L., 1753;-
113329;Physalis peruviana L., 1763;-
161577;Physalis philadelphica Lam., 1786;-
160355;Physalis pubescens L., 1753;-
113332;Physalis viscosa L., 1753;-
197338;Salpichroa Miers, 1845;-
120582;Salpichroa origanifolia (Lam.) Baill., 1888;-
884975;Physalidinae Reveal, 2012;-
884978;Salpichroinae Reveal, 2012;-
884968;Solaneae Dumort., 1829;-
197729;Solanum L., 1753;-
671599;Solanum actephilum Guillaumin, 1941;-
124014;Solanum americanum Mill., 1768;-
124018;Solanum aviculare G.Forst., 1786;-
